Compound;SMILES;Cluster;Center;Smiles;RMSD;Model.ID;Energy;nRot;;;;;;
CHEMBL3594155;CC(C)=CCC/C(C)=C/CC/C(=C/Cc1cc(O)ccc1O)C(=O)O[C@@H](CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)C3=CC[C@]12C)[C@](C)(O)CO;4;No;CC(=CCC/C(=C/CC/C(=C/Cc1cc(ccc1O)O)/C(=O)O[C@@H](CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)C3=CC[C@]12C)[C@@](C)(CO)O)/C)C;0.052908748;1;-11.4;20;;;;;;
CHEMBL3594156;CC(C)=CCC/C(C)=C/CC/C(=C\Cc1cc(O)ccc1O)C(=O)O[C@@H](CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)C3=CC[C@]12C)[C@](C)(O)CO;4;No;CC(=CCC/C(=C/CC/C(=C\Cc1cc(ccc1O)O)/C(=O)O[C@@H](CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)C3=CC[C@]12C)[C@@](C)(CO)O)/C)C;0.069899976;1;-11.6;20;;;;;;
CHEMBL3596388;[NH3+]C[C@H]1O[C@@H](O[C@H](c2cn(Cc3ccc(COc4ccc(C(=O)c5ccccc5)cc4)cc3)nn2)[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H]1O;4;No;[NH3+]C[C@@H]1[C@H]([C@H]([C@@H](O1)O[C@H](c1nnn(c1)Cc1ccc(COc2ccc(C(=O)c3ccccc3)cc2)cc1)[C@@H]1[C@H]([C@H]([C@H](n2ccc(=O)[nH]c2=O)O1)O)O)O)O;0.0321314;1;-12.6;13;;;;;;
CHEMBL3598234;NC[C@H]1O[C@@H](O[C@H](c2cn(Cc3ccc(COc4ccc(C(=O)c5ccccc5)cc4)cc3)nn2)[C@@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@H]2O)[C@H](O)[C@@H]1O;4;No;NC[C@@H]1[C@H]([C@H]([C@@H](O1)O[C@H](c1nnn(c1)Cc1ccc(COc2ccc(C(=O)c3ccccc3)cc2)cc1)[C@H]1[C@@H]([C@H]([C@H](n2ccc(=O)[nH]c2=O)O1)O)O)O)O;0.118553162;1;-12.5;13;;;;;;
CHEMBL3600402;C=C(C)[C@H](CCC(C)(C)O)Cc1c2c(c(O)c3c1O[C@H](c1ccc(O)cc1)[C@H]3c1cc(O)cc(O)c1)C(=O)C[C@@H](c1ccc(O)cc1O)O2;4;No;c1(c2c(c(c3c1[C@@H]([C@@H](c1ccc(cc1)O)O3)c1cc(cc(c1)O)O)C[C@H](C(=C)C)CCC(C)(C)O)O[C@@H](CC2=O)c1ccc(cc1O)O)O;0.095495291;1;-13;9;;;;;;
CHEMBL3606116;C[n+]1cn([C@@H]2O[C@H](CO[P@](=O)(S)O[P@](=O)(O)C[P@@](=O)(O)O[P@@](=O)(S)OC[C@H]3O[C@@H](n4c[n+](C)c5c(O)nc(N)nc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c2nc(N)nc(O)c21;4;No;n1c(nc(c2[n+](cn(c12)[C@H]1[C@@H]([C@@H]([C@@H](CO[P@@](=O)(O[P@@](=O)(C[P@](=O)(O[P@](=O)(OC[C@@H]2[C@H]([C@H]([C@H](n3c4nc(nc(c4[n+](c3)C)O)N)O2)O)O)S)O)O)S)O1)O)O)C)O)N;0.113503851;1;-11.3;14;;;;;;
CHEMBL3608335;COc1cc([C@H]2CC(=O)c3c(cc(O)c(C/C=C(\C)CCCC(C)(C)O)c3O)O2)cc(O)c1O;4;No;c1(c(c(c2c(c1)O[C@H](CC2=O)c1cc(c(c(c1)OC)O)O)O)C/C=C(/CCCC(C)(C)O)\C)O;0.079840072;1;-11.2;9;;;;;;
CHEMBL3608856;CC(C)[C@H](C1=C(O)c2ccccc2C1=O)c1c(O)c(C(=O)c2ccccc2)c(O)c([C@H](C2=C(O)c3ccccc3C2=O)C(C)C)c1O;4;No;CC(C)[C@H](c1c(c(c(c(c1O)C(=O)c1ccccc1)O)[C@@H](C1=C(c2ccccc2C1=O)O)C(C)C)O)C1=C(c2ccccc2C1=O)O;0.079986364;1;-11.1;8;;;;;;
CHEMBL3609126;C=C[C@]1(C)C[C@H](OC(=O)CSc2nc(O)cc(NC(=O)[C@H](N)C(C)C)n2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@H](C)[C@@H]1O;4;No;S(CC(=O)O[C@H]1C[C@@]([C@H]([C@H]([C@@]23[C@@H](C(=O)CC2)[C@]1([C@@H](CC3)C)C)C)O)(C)C=C)c1nc(cc(n1)NC(=O)[C@@H](C(C)C)N)O;0.07668417;1;-13.7;9;;;;;;
CHEMBL3609151;CC(C)(O)CCc1c(O)cc(O)c2c1O[C@@H](c1cc3c(cc1O)OC(C)(C)C=C3)CC2=O;4;No;CC(C)(CCc1c(cc(c2c1O[C@@H](c1cc3c(cc1O)OC(C)(C)C=C3)CC2=O)O)O)O;0.104975954;1;-12.7;4;;;;;;
CHEMBL3623648;Nc1nc2c(ncn2[C@@H]2O[C@H](Cn3cc(COC[C@H]4O[C@@H](n5cnc6c(N)ncnc65)[C@H](O)[C@@H]4O)nn3)[C@@H](O)[C@H]2O)c(=O)[nH]1;4;No;n1([C@H]2[C@@H]([C@@H]([C@@H](Cn3nnc(c3)COC[C@@H]3[C@H]([C@H]([C@H](n4c5ncnc(N)c5nc4)O3)O)O)O2)O)O)c2nc([nH]c(=O)c2nc1)N;0.096253865;1;-11.2;8;;;;;;
CHEMBL36327;O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1;4;No;Oc1cc2O[C@H]([C@H](OC(=O)c3cc(O)c(O)c(O)c3)Cc2c(O)c1)c1cc(O)c(O)cc1;0.100209519;1;-11.2;4;;;;;;
CHEMBL3633594;CC(C)(O)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=C(CC[C@]12C)[C@@]1(C)C[C@H](O)[C@H](O)CC1=C(O)C3=O;4;No;CC(C)(CC[C@H]([C@@](C)([C@H]1CC[C@]2(C3=C(CC[C@]12C)[C@@]1(C)C[C@@H]([C@@H](CC1=C(C3=O)O)O)O)O)O)O)O;0.108939976;1;-13.4;5;;;;;;
CHEMBL3638293;C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@@]43C)[C@H]1CC[C@@]2(O)CCC(=O)O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O;4;No;C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@]34C)[C@H]1CC[C@]2(CCC(=O)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](C(=O)O)O1)O)O)O)O;0.048737343;1;-13.8;6;;;;;;
CHEMBL364552;COc1cncc(-c2cnc(C(C)(C)N3CCN(C[C@@H](O)C[C@@H](Cc4nnc(C)o4)C(=O)N[C@H]4CCOC[C@H]4O)[C@H](C(=O)NCC(F)(F)F)C3)o2)c1;4;No;COc1cncc(c2cnc(C(C)(C)N3CCN(C[C@H](C[C@@H](Cc4oc(C)nn4)C(=O)N[C@H]4CCOC[C@H]4O)O)[C@H](C(=O)NCC(F)(F)F)C3)o2)c1;0.105054408;1;-10.9;15;;;;;;
CHEMBL3648646;CCc1ccc([C@@H]2O[C@@H](COC(=O)[C@H](N)C(C)C)[C@H](O)[C@@H](O)[C@@H]2O)cc1Cc1ccc2c(c1)OCCO2;4;No;CCc1c(cc(cc1)[C@H]1[C@H]([C@@H]([C@H]([C@H](COC(=O)[C@@H](C(C)C)N)O1)O)O)O)Cc1cc2c(cc1)OCCO2;0.0816679;1;-11.3;9;;;;;;
CHEMBL3650152;CN(C)[C@H]1C(O)=C(C(=O)NCNC(CO)(CO)CO)C(=O)[C@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@H]12;4;No;CN(C)[C@H]1C(=C(C(=O)NCNC(CO)(CO)CO)C(=O)[C@@]2(C(=C3C(=O)c4c(cccc4[C@](C)([C@H]3C[C@H]12)O)O)O)O)O;0.104407907;1;-12.4;8;;;;;;
CHEMBL367127;O=C(N[C@@H]1c2ccccc2C[C@@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1)c1ccc(O)cc1;4;No;c1(C(=O)c2c(C(=O)O)cccc2O)c(cc(C(=O)O[C@@H]2[C@@H](c3c(C2)cccc3)NC(=O)c2ccc(cc2)O)cc1O)O;0.042764828;1;-11.7;8;;;;;;
CHEMBL3673092;NC(=O)Cn1cc(-c2cc(OCC[C@@]34C[C@@H]5C[C@@H](C[C@@](O)(C5)C3)C4)cc3c2-c2ccccc2[C@]3(O)C(F)(F)F)cn1;4;No;NC(=O)Cn1ncc(c1)c1cc(cc2c1-c1ccccc1[C@@]2(C(F)(F)F)O)OCC[C@@]12C[C@@H]3C[C@@H](C[C@@](C3)(C1)O)C2;0.051190268;1;-12.6;8;;;;;;
CHEMBL367561;CN(C)C(=N)NC1=NC(=O)/C(=C/c2ccc(N3CCC(NC[C@H](O)COc4ccc(O)c5c4CCC(=O)N5)CC3)cc2)S1;4;No;CN(C)C(=N)NC1=NC(=O)/C(=C/c2ccc(cc2)N2CC[C@@H](CC2)NC[C@@H](COc2ccc(c3c2CCC(=O)N3)O)O)/S1;0.063413672;1;-10.9;10;;;;;;
CHEMBL3676685;Cc1cc(C(=O)NCCCCO)cc2c1-c1ccccc1[C@]2(O)C(F)(F)F;4;No;Cc1cc(cc2c1-c1ccccc1[C@@]2(C(F)(F)F)O)C(=O)NCCCCO;0.12299709;1;-11.2;6;;;;;;
CHEMBL3676770;CN(CCOc1cc(-c2cncnc2)c2c(c1)[C@](O)(C(F)(F)F)c1ccccc1-2)C(=O)CO;4;No;CN(CCOc1cc(c2cncnc2)c2-c3ccccc3[C@](c2c1)(C(F)(F)F)O)C(=O)CO;0.085376166;1;-11.6;7;;;;;;
CHEMBL3676774;OCCCCOc1cc(-c2cncnc2)c2c(c1)[C@](O)(C(F)(F)F)c1ccccc1-2;4;No;OCCCCOc1cc(c2cncnc2)c2-c3ccccc3[C@](O)(c2c1)C(F)(F)F;0.060760286;1;-11.1;7;;;;;;
CHEMBL367917;CC(=O)OC(C)(C)/C=C/C(=O)[C@@](C)(O)[C@H]1[C@@H](O)C[C@@]2(C)[C@H]3CC=C4[C@@H](C[C@@H](O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@@]12C;4;No;CC(=O)OC(C)(C)/C=C/C(=O)[C@](C)([C@H]1[C@H](C[C@@]2(C)[C@H]3CC=C4[C@@H](C[C@H](C(=O)C4(C)C)O)[C@]3(C)C(=O)C[C@@]12C)O)O;0.066110104;1;-14;7;;;;;;
CHEMBL3679647;CC1(C)CN(C(=O)[C@H]2CCCC[C@H]2NC(=O)CO)CC[C@]1(O)c1ccc(Cl)cc1;4;No;CC1(CN(CC[C@@]1(c1ccc(cc1)Cl)O)C(=O)[C@H]1CCCC[C@H]1NC(=O)CO)C;0.037934721;1;-11.6;4;;;;;;
CHEMBL3681697;CN(CCOc1cc(-c2cnn(C)c2)c2c(c1)[C@](O)(C(F)(F)F)c1ccccc1-2)C(=O)C(C)(C)O;4;No;CN(CCOc1cc(c2cnn(C)c2)c2-c3ccccc3[C@](c2c1)(C(F)(F)F)O)C(=O)C(C)(C)O;0.114567898;1;-11.7;7;;;;;;
CHEMBL3681728;Cn1cc(-c2cc(OCC[C@@]34C[C@@H]5C[C@@H](C[C@@](O)(C5)C3)C4)cc3c2-c2ccccc2[C@]3(O)C(F)(F)F)cn1;4;No;Cn1cc(cn1)c1cc(cc2c1-c1ccccc1[C@@]2(C(F)(F)F)O)OCC[C@]12C[C@@H]3C[C@H](C1)C[C@@](C3)(C2)O;0.096674919;1;-12.7;6;;;;;;
CHEMBL368805;O=C(c1ccc(O)cc1O)[C@H]1[C@H](c2ccc(O)cc2)O[C@@H](c2ccc(O)cc2)[C@@H]1C(=O)c1ccc(O)cc1O;4;No;c1cc(ccc1[C@H]1[C@@H]([C@H]([C@H](c2ccc(cc2)O)O1)C(=O)c1c(cc(cc1)O)O)C(=O)c1c(cc(cc1)O)O)O;0.053581391;1;-11;6;;;;;;
CHEMBL3706501;O=C1c2cccc(O)c2C(=O)c2c(O)c3c(c(O)c21)C[C@@](O)([C@@H](O)CO)CC3;4;No;O=C1c2cccc(O)c2C(=O)c2c(O)c3c(c(O)c12)C[C@@](O)([C@@H](O)CO)CC3;0.123134241;1;-12.4;2;;;;;;
CHEMBL3706710;CO[C@]12[C@@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1[C@H]2N1C(=O)CCC(=O)N1[C@H]2CN3C4=C(C(=O)C(N)=C(C)C4=O)[C@@H](COC(N)=O)[C@@]3(OC)[C@H]21;4;No;[C@H]12[C@]3([C@H](C4=C(C(=O)C(=C(C4=O)N)C)N3C[C@H]1N2C(=O)CCC(=O)N1[C@@H]2[C@@]3([C@@H](C4=C(C(=O)C(=C(C4=O)N)C)N3C[C@H]12)COC(=O)N)OC)COC(=O)N)OC;0.081457034;1;-10.9;11;;;;;;
CHEMBL3706729;CCCNC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(/C)[C@H](OC(N)=O)[C@@H](OC)CC/C=C(/C)C(=O)NC(=CC1=O)C2=O;4;No;CCCNC1=C2C[C@H](C[C@@H]([C@@H]([C@H](/C=C(\[C@@H]([C@H](CC/C=C(\C(=O)NC(=CC1=O)C2=O)/C)OC)OC(=O)N)/C)C)O)OC)C;0.093912542;1;-11.4;7;;;;;;
CHEMBL3706744;Cc1c(O)c(Cc2c(C)c(C(=O)Oc3c(C)c(C)c(C(=O)Oc4c(C)c(C)c(C(=O)O)c(O)c4C)c(O)c3C)c(O)c(C)c2O)c(C)c(C(=O)Oc2c(C)c(C)c(C(=O)Oc3c(C)c(C)c(C(=O)O)c(O)c3C)c(O)c2C)c1O;4;No;Cc1c(c(c(c(c1C)OC(=O)c1c(c(c(c(c1O)C)OC(=O)c1c(c(c(c(c1O)C)O)Cc1c(c(c(c(c1C)C(=O)Oc1c(c(c(c(c1C)O)C(=O)Oc1c(c(c(c(c1C)O)C(=O)O)C)C)C)C)O)C)O)C)C)C)C)O)C(=O)O;0.081617184;1;-14.4;16;;;;;;
CHEMBL372311;CC(=O)O[C@@]12CO[C@@H]1CC[C@@]1(C)C(=O)CC3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C[C@@](O)([C@H](OC(=O)c4ccccc4)[C@@H]21)C3(C)C;4;No;CC(=O)O[C@@]12CO[C@@H]1CC[C@@]1(C)C(=O)CC3=C(C)[C@H](C[C@@]([C@@H]([C@@H]21)OC(=O)c1ccccc1)(C3(C)C)O)OC(=O)[C@@H]([C@H](c1ccccc1)NC(=O)c1ccccc1)O;0.090969198;1;-13.2;12;;;;;;
CHEMBL373388;Nc1ncnc2c1ncn2[C@H]1O[C@H](CO[P@](=O)(O)O[C@@H]2[C@H](O)[C@@H](COP(=O)(O)O)O[C@H]2n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1O[P@@](=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](OP(=O)(O)O)[C@@H]1O;4;No;OP(=O)(OC[C@H]1O[C@H]([C@H](O[P@](=O)(OC[C@H]2O[C@@H]([C@H](O[P@](=O)(OC[C@H]3O[C@H]([C@H](OP(=O)(O)O)[C@@H]3O)n3c4c(c(ncn4)N)nc3)O)[C@@H]2O)n2c3c(c(ncn3)N)nc2)O)[C@@H]1O)n1c2c(c(ncn2)N)nc1)O;0.112909347;1;-12.2;18;;;;;;
CHEMBL373789;CC(C)[C@H](NC(=O)[C@@H](N)CNC(=O)c1cc(O)ccc1O)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc1cccc(-c2nn[nH]n2)c1;4;No;CC(C)[C@@H](C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](Cc1ccccc1)[C@H](C(=O)Nc1cccc(c2nn[nH]n2)c1)O)NC(=O)[C@H](CNC(=O)c1cc(ccc1O)O)N;0.110851757;1;-11.2;18;;;;;;
CHEMBL3747312;Oc1ccc([C@H]2c3ccc4c(c3[C@@H]3[C@@H](c5ccc(O)cc5)c5c(O)cc6c(c5[C@H]23)[C@@H](c2cc(O)cc(O)c2)[C@H](c2ccc(O)cc2)O6)[C@@H](c2cc(O)cc(O)c2)[C@H](c2ccc(O)cc2)O4)cc1;4;No;c1cc2c(c3c1O[C@H]([C@@H]3c1cc(cc(c1)O)O)c1ccc(cc1)O)[C@H]1[C@@H]([C@H]2c2ccc(cc2)O)c2c([C@@H]1c1ccc(cc1)O)c(cc1c2[C@H]([C@H](c2ccc(cc2)O)O1)c1cc(cc(c1)O)O)O;0.096884802;1;-12.3;6;;;;;;
CHEMBL376098;CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=N[C@]3(C[C@@H](c5ccccc5)N[C@@H](c5ccccc5)C3)NC2=C(NC(=O)/C(C)=C\C=C/[C@H](C)[C@H](O)[C@@H](C)[C@H](O)[C@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O;4;No;[C@]12(C[C@@H](c3ccccc3)N[C@H](C1)c1ccccc1)N=C1C(=C3C(=O)c4c(c(c5c(c14)C(=O)[C@](C)(O5)O/C=C/[C@@H]([C@H]([C@H]([C@H]([C@H]([C@@H]([C@H]([C@H](/C=C\C=C(/C(=O)N3)\C)C)O)C)O)C)OC(=O)C)C)OC)C)O)N2;0.112268478;1;-11.7;5;;;;;;
CHEMBL376851;C=C(C[C@]12C[C@@H](C)C[C@H](O1)[C@H]1O[C@]3(C[C@H]1O2)NC[C@H](C)C[C@@H]3C)[C@H]1O[C@@](O)([C@H](O)[C@@H]2C[C@H]3O[C@@]4(CC[C@]5(CC=C[C@@H](/C=C/CCC(=O)O)O5)O4)[C@H](C)C[C@H]3O2)[C@H](C)C[C@@H]1C;4;No;C=C(C[C@]12C[C@@H](C)C[C@@H]([C@@H]3[C@@H](C[C@@]4([C@H](C[C@H](CN4)C)C)O3)O2)O1)[C@@H]1[C@H](C[C@H]([C@]([C@@H]([C@@H]2C[C@@H]3[C@@H](C[C@H]([C@]4(CC[C@]5(CC=C[C@@H](/C=C/CCC(=O)O)O5)O4)O3)C)O2)O)(O1)O)C)C;0.12076591;1;-11.4;10;;;;;;
CHEMBL377385;CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1cc(O)ccc1O)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc1cccc(C(=O)O)c1;4;No;CC(C)C[C@@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](C(=O)Nc1cccc(C(=O)O)c1)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CNC(=O)c1cc(ccc1O)O)N;0.031402219;1;-11.1;18;;;;;;
CHEMBL377937;CC1=C[C@H](c2c(O)ccc([C@H]3CC(=O)c4c(O)cc(O)cc4O3)c2O)[C@@H](C(=O)c2ccc(O)cc2O)[C@H](c2ccc(O)cc2O)C1;4;No;CC1=C[C@H](c2c(ccc([C@H]3CC(=O)c4c(cc(cc4O3)O)O)c2O)O)[C@@H](C(=O)c2ccc(cc2O)O)[C@H](c2ccc(cc2O)O)C1;0.090782024;1;-13.5;5;;;;;;
CHEMBL3786859;C=C1CC[C@H]2[C@](C)(CCC=C(C)C)[C@@H](O)CC[C@]2(C)[C@@H]1Cc1c(O)c(C)c(C)oc1=O;4;No;C1C(=C)[C@H]([C@@]2([C@@H](C1)[C@]([C@H](CC2)O)(C)CCC=C(C)C)C)Cc1c(=O)oc(c(c1O)C)C;0.120219834;1;-11.4;6;;;;;;
CHEMBL3799788;CC1=C(C)C(=O)O[C@@H]([C@](C)(O)[C@]2(O)C[C@H](O)[C@@]3(O)[C@@H]4C[C@H](O)[C@@]5(O)CCCC(=O)[C@]5(C)[C@H]4CC[C@]23C)C1;4;No;C1CC[C@]2([C@](C1=O)([C@@H]1[C@@H](C[C@@H]2O)[C@]2([C@](CC1)([C@@](C[C@@H]2O)([C@@]([C@H]1CC(=C(C(=O)O1)C)C)(C)O)O)C)O)C)O;0.112301663;1;-14.6;2;;;;;;
CHEMBL3800233;COC(=O)[C@H](Cc1c[nH]c2ccccc12)NCc1c2c(O)c3c(O)c(C)c4c(c3c1O)C(=O)[C@@](C)(O/C=C/[C@H](OC)[C@@H](C)[C@@H](OC(C)=O)[C@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](C)/C=C\C=C(\C)C(=O)N2)O4;4;No;c12c3c(c(c4c2c(c(c(c4O)NC(=O)/C(=C\C=C/[C@@H]([C@@H]([C@H]([C@H]([C@H]([C@@H]([C@@H]([C@H](/C=C/O[C@@](C1=O)(C)O3)OC)C)OC(=O)C)C)O)C)O)C)/C)CN[C@@H](Cc1c[nH]c2c1cccc2)C(=O)OC)O)O)C;0.075246453;1;-10.9;10;;;;;;
CHEMBL3806271;CC[C@H](NC(=O)[C@H](C)NC)C(=O)N1C[C@@H](O)C[C@H]1C[C@]1(O)C(c2[nH]c3cc(F)ccc3c2C[C@@H]2C[C@H](O)CN2C(=O)[C@H](CC)NC(=O)[C@H](C)NC)=Nc2cc(F)ccc21;4;No;CN[C@H](C(=O)N[C@H](C(=O)N1[C@@H](C[C@@H](C1)O)C[C@@]1(C(=Nc2c1ccc(c2)F)c1c(c2c(cc(cc2)F)[nH]1)C[C@@H]1C[C@@H](CN1C(=O)[C@H](CC)NC(=O)[C@H](C)NC)O)O)CC)C;0.086902872;1;-11.7;15;;;;;;
CHEMBL3813821;Cc1ccc(-c2cc3c(nnn3[C@@H]3O[C@@H](COS(=O)(=O)NC(=O)c4ccccc4O)[C@@H](O)[C@H]3O)c(N)n2)cc1;4;No;O=S(=O)(OC[C@@H]1O[C@H]([C@H](O)[C@@H]1O)n1c2cc(c3ccc(cc3)C)nc(c2nn1)N)NC(=O)c1c(O)cccc1;0.104907446;1;-12.7;7;;;;;;
CHEMBL3814469;COc1ccc2cc(-c3cc4c(nnn4[C@@H]4O[C@@H](COS(=O)(=O)NC(=O)c5ccccc5O)[C@@H](O)[C@H]4O)c(N)n3)ccc2c1;4;No;O=S(=O)(OC[C@@H]1O[C@H]([C@H](O)[C@@H]1O)n1c2cc(c3ccc4c(c3)ccc(OC)c4)nc(c2nn1)N)NC(=O)c1c(O)cccc1;0.108326778;1;-12;8;;;;;;
CHEMBL3814498;Nc1nc(-c2ccc3ccccc3c2)cc2c1nnn2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)c2ccccc2O)[C@@H](O)[C@H]1O;4;No;O=S(=O)(OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1c2cc(c3ccc4c(c3)cccc4)nc(c2nn1)N)NC(=O)c1c(O)cccc1;0.105788745;1;-13.1;7;;;;;;
CHEMBL3815077;Nc1nc(-c2ccc(F)cc2)cc2c1nnn2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)c2ccccc2O)[C@@H](O)[C@H]1O;4;No;O=S(=O)(OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1c2cc(c3ccc(cc3)F)nc(c2nn1)N)NC(=O)c1c(O)cccc1;0.102071576;1;-12.3;7;;;;;;
CHEMBL381930;O=C(OC[C@H]1OC[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1;4;No;O=C(OC[C@H]1OC[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1;0.069286294;1;-11.8;13;;;;;;
CHEMBL382408;O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1;4;No;Oc1cc(cc(O)c1O)C(=O)OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(O)c1;0.113466278;1;-12.3;16;;;;;;
CHEMBL3828046;CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(NCC(O)CNC4=C(C)C(=O)C5=C(C4=O)[C@@H](COC(N)=O)[C@@]4(OC)[C@H]6N[C@H]6CN54)C3=O)N1C[C@@H]1N[C@@H]12;4;No;[C@]12([C@@H]3[C@H](CN2C2=C([C@H]1COC(=O)N)C(=O)C(=C(C2=O)C)NC[C@H](CNC1=C(C(=O)C2=C([C@H]([C@]4([C@@H]5[C@H](CN24)N5)OC)COC(=O)N)C1=O)C)O)N3)OC;0.029427085;1;-10.9;14;;;;;;
CHEMBL383019;O=C(O[C@@H]1CO[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1;4;No;O=C(O[C@@H]1CO[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1;0.092153974;1;-12.3;12;;;;;;
CHEMBL383056;C[C@H]1O[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(O)c1;4;No;C[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC(=O)c1cc(c(c(c1)O)O)O)OC(=O)c1cc(c(c(c1)O)O)O)OC(=O)c1cc(c(c(c1)O)O)O)OC(=O)c1cc(c(c(c1)O)O)O;0.114465624;1;-12.3;12;;;;;;
CHEMBL383459;O=C(O[C@@H]1OC[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1;4;No;O([C@@H]1OC[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H]1OC(=O)c1cc(O)c(O)c(O)c1)C(=O)c1cc(O)c(O)c(O)c1;0.08871913;1;-12.3;12;;;;;;
